date,atm_name,withdrawals_total,withdrawals_xyz,withdrawals_other,amount_total,amount_xyz,amount_other,weekday,festival,working_day
2017-09-19,KK Nagar ATM,53.0,39.0,14.0,303700.0,244400.0,59300.0,2,NH,1.0
2017-09-19,Airport ATM,85.0,66.0,19.0,548200.0,470000.0,78200.0,2,NH,1.0
2017-09-19,Big Street ATM,85.0,23.0,62.0,382800.0,204600.0,178200.0,2,NH,1.0
2017-09-20,Christ College ATM,109.0,26.0,83.0,398000.0,82300.0,315700.0,3,NH,1.0
2017-09-20,Mount Road ATM,81.0,36.0,45.0,308400.0,205600.0,102800.0,3,NH,1.0
2017-09-20,KK Nagar ATM,89.0,61.0,28.0,769000.0,604900.0,164100.0,3,NH,1.0
2017-09-20,Airport ATM,77.0,60.0,17.0,452300.0,418100.0,34200.0,3,NH,1.0
2017-09-20,Big Street ATM,24.0,10.0,14.0,120400.0,78800.0,41600.0,3,NH,1.0
2017-09-21,Christ College ATM,169.0,51.0,118.0,847100.0,357200.0,489900.0,4,NH,1.0
2017-09-21,Mount Road ATM,90.0,27.0,63.0,312600.0,158500.0,154100.0,4,NH,1.0
2017-09-21,KK Nagar ATM,104.0,72.0,32.0,893800.0,742500.0,151300.0,4,NH,1.0
2017-09-21,Airport ATM,99.0,69.0,30.0,609900.0,520800.0,89100.0,4,NH,1.0
2017-09-21,Big Street ATM,91.0,19.0,72.0,341600.0,132700.0,208900.0,4,NH,1.0
2017-09-22,Christ College ATM,78.0,29.0,49.0,337700.0,178900.0,158800.0,5,NH,1.0
2017-09-22,Mount Road ATM,78.0,36.0,42.0,337100.0,204700.0,132400.0,5,NH,1.0
2017-09-22,KK Nagar ATM,99.0,72.0,27.0,606400.0,514600.0,91800.0,5,NH,1.0
2017-09-22,Airport ATM,90.0,62.0,28.0,429700.0,356200.0,73500.0,5,NH,1.0
2017-09-22,Big Street ATM,136.0,35.0,101.0,558900.0,260100.0,298800.0,5,NH,1.0
2017-09-23,Christ College ATM,257.0,67.0,190.0,1253100.0,446000.0,807100.0,6,NH,0.0
2017-09-23,Mount Road ATM,106.0,20.0,86.0,251100.0,73900.0,177200.0,6,NH,0.0
2017-09-23,KK Nagar ATM,90.0,38.0,52.0,583700.0,246000.0,337700.0,6,NH,0.0
2017-09-23,Airport ATM,121.0,87.0,34.0,659400.0,519800.0,139600.0,6,NH,0.0
2017-09-23,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-09-24,Christ College ATM,71.0,19.0,52.0,270700.0,112300.0,158400.0,7,NH,0.0
2017-09-24,Mount Road ATM,92.0,26.0,66.0,182700.0,69800.0,112900.0,7,NH,0.0
2017-09-24,KK Nagar ATM,51.0,21.0,30.0,291500.0,120200.0,171300.0,7,NH,0.0
2017-09-24,Airport ATM,64.0,43.0,21.0,342600.0,278100.0,64500.0,7,NH,0.0
2017-09-24,Big Street ATM,126.0,28.0,98.0,401500.0,160500.0,241000.0,7,NH,0.0
2017-09-25,Christ College ATM,174.0,52.0,122.0,755300.0,310800.0,444500.0,1,NH,1.0
2017-09-25,Mount Road ATM,91.0,25.0,66.0,447400.0,257600.0,189800.0,1,NH,1.0
2017-09-25,KK Nagar ATM,146.0,92.0,54.0,1175200.0,870900.0,304300.0,1,NH,1.0
2017-09-25,Airport ATM,84.0,51.0,33.0,466700.0,358600.0,108100.0,1,NH,1.0
2017-09-25,Big Street ATM,122.0,41.0,81.0,513800.0,283000.0,230800.0,1,NH,1.0
2017-09-26,Christ College ATM,110.0,34.0,76.0,325300.0,76000.0,249300.0,2,NH,1.0
2017-09-26,Mount Road ATM,59.0,19.0,40.0,153800.0,76200.0,77600.0,2,NH,1.0
2017-09-26,KK Nagar ATM,91.0,67.0,24.0,738200.0,614900.0,123300.0,2,NH,1.0
2017-09-26,Airport ATM,68.0,52.0,16.0,453900.0,415400.0,38500.0,2,NH,1.0
2017-09-26,Big Street ATM,131.0,36.0,95.0,437400.0,162700.0,274700.0,2,NH,1.0
2017-09-27,Christ College ATM,149.0,46.0,103.0,722600.0,318100.0,404500.0,3,NH,1.0
2017-09-27,Mount Road ATM,63.0,21.0,42.0,167100.0,84700.0,82400.0,3,NH,1.0
2017-09-27,KK Nagar ATM,117.0,90.0,27.0,997800.0,872700.0,125100.0,3,NH,1.0
2017-09-27,Airport ATM,100.0,73.0,27.0,675500.0,590300.0,85200.0,3,NH,1.0
2017-09-27,Big Street ATM,130.0,40.0,90.0,511200.0,215000.0,296200.0,3,NH,1.0
2017-09-28,Christ College ATM,187.0,76.0,111.0,1120300.0,549100.0,571200.0,4,NH,1.0
2017-09-28,Mount Road ATM,87.0,28.0,59.0,317400.0,164900.0,152500.0,4,NH,1.0
2017-09-28,KK Nagar ATM,145.0,97.0,48.0,1154900.0,905400.0,249500.0,4,NH,1.0
2017-09-28,Airport ATM,68.0,47.0,21.0,424700.0,299500.0,125200.0,4,NH,1.0
2017-09-28,Big Street ATM,137.0,41.0,96.0,468600.0,221800.0,246800.0,4,NH,1.0
2017-09-29,Christ College ATM,143.0,61.0,82.0,700400.0,364200.0,336200.0,5,H,0.0
2017-09-29,Mount Road ATM,79.0,27.0,52.0,305100.0,172500.0,132600.0,5,H,0.0
2017-09-29,KK Nagar ATM,76.0,48.0,28.0,408700.0,279900.0,128800.0,5,H,0.0
2017-09-29,Airport ATM,117.0,77.0,40.0,709900.0,576800.0,133100.0,5,H,0.0
2017-09-29,Big Street ATM,137.0,34.0,103.0,468800.0,146200.0,322600.0,5,H,0.0
2017-09-30,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-09-30,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-09-30,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-09-30,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-09-30,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-10-01,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-10-01,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-10-01,KK Nagar ATM,21.0,9.0,12.0,40200.0,8600.0,31600.0,7,NH,1.0
2017-10-01,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-10-01,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-10-02,Christ College ATM,99.0,18.0,81.0,395700.0,79400.0,316300.0,1,NH,1.0
2017-10-02,Mount Road ATM,147.0,39.0,108.0,492300.0,198600.0,293700.0,1,NH,1.0
2017-10-02,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-10-02,Airport ATM,2.0,2.0,0.0,600.0,600.0,0.0,1,NH,1.0
2017-10-02,Big Street ATM,1.0,1.0,0.0,2000.0,2000.0,0.0,1,NH,1.0
2017-10-03,Christ College ATM,135.0,34.0,101.0,734500.0,242100.0,492400.0,2,NH,1.0
2017-10-03,Mount Road ATM,46.0,19.0,27.0,131800.0,65000.0,66800.0,2,NH,1.0
2017-10-03,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-10-03,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-10-03,Big Street ATM,67.0,20.0,47.0,207400.0,80300.0,127100.0,2,NH,1.0
2017-10-04,Christ College ATM,205.0,43.0,162.0,942800.0,226900.0,715900.0,3,NH,1.0
2017-10-04,Mount Road ATM,171.0,67.0,104.0,648800.0,350500.0,298300.0,3,NH,1.0
2017-10-04,KK Nagar ATM,242.0,132.0,110.0,1642700.0,950600.0,692100.0,3,NH,1.0
2017-10-04,Airport ATM,122.0,60.0,62.0,667300.0,374100.0,293200.0,3,NH,1.0
2017-10-04,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-10-05,Christ College ATM,240.0,50.0,190.0,1242600.0,353300.0,889300.0,4,NH,1.0
2017-10-05,Mount Road ATM,50.0,18.0,32.0,134900.0,39400.0,95500.0,4,NH,1.0
2017-10-05,KK Nagar ATM,39.0,26.0,13.0,139600.0,101800.0,37800.0,4,NH,1.0
2017-10-05,Airport ATM,135.0,84.0,51.0,762200.0,586200.0,176000.0,4,NH,1.0
2017-10-05,Big Street ATM,123.0,36.0,87.0,462400.0,154500.0,307900.0,4,NH,1.0
2017-10-06,Christ College ATM,216.0,77.0,139.0,1183800.0,592500.0,591300.0,5,NH,0.0
2017-10-06,Mount Road ATM,61.0,15.0,46.0,124900.0,75600.0,49300.0,5,NH,0.0
2017-10-06,KK Nagar ATM,79.0,44.0,35.0,597800.0,458000.0,139800.0,5,NH,0.0
2017-10-06,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-10-06,Big Street ATM,83.0,15.0,68.0,294600.0,29800.0,264800.0,5,NH,0.0
2017-10-07,Christ College ATM,210.0,57.0,153.0,986500.0,368600.0,617900.0,6,NH,1.0
2017-10-07,Mount Road ATM,59.0,32.0,27.0,214000.0,191400.0,22600.0,6,NH,1.0
2017-10-07,KK Nagar ATM,93.0,67.0,26.0,665600.0,540700.0,124900.0,6,NH,1.0
2017-10-07,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-10-07,Big Street ATM,98.0,28.0,70.0,413200.0,185200.0,228000.0,6,NH,1.0
2017-10-08,Christ College ATM,141.0,61.0,80.0,776400.0,463200.0,313200.0,7,NH,1.0
2017-10-08,Mount Road ATM,67.0,26.0,41.0,292300.0,143300.0,149000.0,7,NH,1.0
2017-10-08,KK Nagar ATM,75.0,55.0,20.0,493500.0,418900.0,74600.0,7,NH,1.0
2017-10-08,Airport ATM,107.0,70.0,37.0,511600.0,360400.0,151200.0,7,NH,1.0
2017-10-08,Big Street ATM,93.0,31.0,62.0,362400.0,160200.0,202200.0,7,NH,1.0
2017-10-09,Christ College ATM,78.0,17.0,61.0,208900.0,70400.0,138500.0,1,NH,0.0
2017-10-09,Mount Road ATM,15.0,10.0,5.0,82700.0,73200.0,9500.0,1,NH,0.0
2017-10-09,KK Nagar ATM,44.0,25.0,19.0,132100.0,76700.0,55400.0,1,NH,0.0
2017-10-09,Airport ATM,109.0,60.0,49.0,413400.0,269000.0,144400.0,1,NH,0.0
2017-10-09,Big Street ATM,136.0,21.0,115.0,459800.0,116300.0,343500.0,1,NH,0.0
2017-10-10,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-10-10,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-10-10,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-10-10,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-10-10,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-10-11,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-10-11,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-10-11,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-10-11,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-10-11,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-10-12,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-10-12,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-10-12,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-10-12,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-10-12,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-10-13,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-10-13,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-10-13,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-10-13,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-10-13,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-10-14,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-10-14,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-10-14,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-10-14,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-10-14,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-10-15,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-10-15,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-10-15,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-10-15,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-10-15,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-10-16,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-10-16,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-10-16,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-10-16,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-10-16,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-10-17,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-10-17,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-10-17,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-10-17,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-10-17,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-10-18,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-10-18,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-10-18,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-10-18,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-10-18,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-10-19,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-10-19,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-10-19,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-10-19,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-10-19,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-10-20,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-10-20,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-10-20,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-10-20,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-10-20,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-10-21,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-10-21,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-10-21,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-10-21,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-10-21,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-10-22,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-10-22,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-10-22,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-10-22,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-10-22,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-10-23,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-10-23,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-10-23,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-10-23,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-10-23,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-10-24,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-10-24,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-10-24,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-10-24,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-10-24,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-10-25,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-10-25,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-10-25,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,3,NH,1.0
2017-10-25,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,3,NH,1.0
2017-10-25,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-10-26,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2017-10-26,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,4,NH,1.0
2017-10-26,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,4,NH,1.0
2017-10-26,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,4,NH,1.0
2017-10-26,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,4,NH,1.0
2017-10-27,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,5,NH,1.0
2017-10-27,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2017-10-27,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,5,NH,1.0
2017-10-27,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,5,NH,1.0
2017-10-27,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2017-10-28,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,6,NH,0.0
2017-10-28,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,6,NH,0.0
2017-10-28,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,6,NH,0.0
2017-10-28,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,6,NH,0.0
2017-10-28,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,6,NH,0.0
2017-10-29,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,7,NH,0.0
2017-10-29,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,7,NH,0.0
2017-10-29,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,7,NH,0.0
2017-10-29,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,7,NH,0.0
2017-10-29,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,7,NH,0.0
2017-10-30,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,1,NH,1.0
2017-10-30,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,1,NH,1.0
2017-10-30,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,1,NH,1.0
2017-10-30,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,1,NH,1.0
2017-10-30,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,1,NH,1.0
2017-10-31,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,2,NH,1.0
2017-10-31,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,2,NH,1.0
2017-10-31,KK Nagar ATM,169.4888232813159,121.73091522564319,47.757908055672715,782074.7785744412,586247.4061577393,195827.3724167018,2,NH,1.0
2017-10-31,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2017-10-31,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,2,NH,1.0
2017-11-01,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,3,NH,1.0
2017-11-01,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,3,NH,1.0
2017-11-01,KK Nagar ATM,40.0,25.0,15.0,74600.0,49200.0,25400.0,3,NH,1.0
2017-11-01,Airport ATM,99.0,44.0,55.0,241400.0,112300.0,129100.0,3,NH,1.0
2017-11-01,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,3,NH,1.0
2017-11-02,Christ College ATM,19.0,4.0,15.0,96300.0,9200.0,87100.0,4,NH,0.0
